SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1434 Laclair Ave,Regent Square,PA,15218,550000,5,3.5,Regent Square,2194,5227,1900,17,251,,Active,,,http://www.redfin.com/PA/Pittsburgh/1434-Laclair-St-15218/home/74518549,West Penn MLS,1526862,N,Y,40.4281007,-79.8936078
MLS Listing,,Single Family Residential,2316 Mission St,South Side,PA,15203,250000,4,2.5,South Side,2203,5227,1900,18,113,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/2316-Mission-St-15203/home/74490922,West Penn MLS,1525705,N,Y,40.4229226,-79.9729262
MLS Listing,,Single Family Residential,1522 Westfield St,Beechview,PA,15216,204900,4,1.5,Beechview,2161,,1900,18,95,,Active,,,http://www.redfin.com/PA/Pittsburgh/1522-Westfield-St-15216/home/73502462,West Penn MLS,1526852,N,Y,40.4113032,-80.019478
MLS Listing,,Ranch,0 Blue Ridge Rd,Plum Boro,PA,15239,72500,0,,Plum Boro,,432115,,18,,,Active,,,http://www.redfin.com/PA/PITTSBURGH/BLUE-RIDGE-RD-15239/home/164095951,West Penn MLS,1526854,N,Y,40.461525,-79.71217
MLS Listing,,Single Family Residential,209 Coral Dr,Upper St. Clair,PA,15241,259900,2,3.0,Upper St. Clair,1301,18295,1952,18,200,,Active,,,http://www.redfin.com/PA/Pittsburgh/209-Coral-Dr-15241/home/74681924,West Penn MLS,1526795,N,Y,40.3209538,-80.0665234
MLS Listing,,Ranch,804 + 808 Shawnee St,Schenley Heights,PA,15219,29900,0,,Schenley Heights,,,1950,19,,,Active,,,http://www.redfin.com/PA/Pittsburgh/808-Shawnee-St-15219/home/73573574,West Penn MLS,1526810,N,Y,40.450627,-79.961006
MLS Listing,,Single Family Residential,315 Mayflower St,Lincoln-Larimer,PA,15206,259000,5,2.0,Lincoln-Larimer,1917,2613,1920,19,135,,Active,,,http://www.redfin.com/PA/Pittsburgh/315-Mayflower-St-15206/home/74474255,West Penn MLS,1526786,N,Y,40.4609334,-79.9118607
MLS Listing,,Single Family Residential,28 Solar St,Spring Hill,PA,15212,29900,2,1.0,Spring Hill,1056,7405,1880,19,28,,Active,,,http://www.redfin.com/PA/Pittsburgh/28-Solar-St-15212/home/74650650,West Penn MLS,1526734,N,Y,40.4636175,-79.9983561
MLS Listing,,Single Family Residential,2119 Sarah St,South Side,PA,15203,1200000,5,5.5,South Side,,,,19,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2119-Sarah-St-15203/home/74478854,West Penn MLS,1526787,N,Y,40.4277396,-79.9755052
MLS Listing,,Single Family Residential,239 Cherrydell Dr,Scott Twp - SAL,PA,15220,210000,3,2.0,Scott Twp - SAL,981,8276,1956,19,214,,Active,,,http://www.redfin.com/PA/Pittsburgh/239-Cherrydell-Dr-15220/home/74702061,West Penn MLS,1526751,N,Y,40.3983028,-80.0605429
MLS Listing,,Condo/Co-op,301 5th Ave #511,Downtown Pgh,PA,15222,483000,2,1.0,Downtown Pgh,1328,,2008,19,364,500,Active,,,http://www.redfin.com/PA/Pittsburgh/301-Fifth-Ave-15222/unit-511/home/102281684,West Penn MLS,1526777,N,Y,40.4410406,-79.999201
MLS Listing,,Ranch,707/Lot 19 Woodland,O'Hara,PA,15238,159000,0,,O'Hara,,38768,,19,,,Active,,,http://www.redfin.com/PA/Pittsburgh/707-Woodland-Dr-15238/home/75158748,West Penn MLS,1526771,N,Y,40.521071,-79.862011
MLS Listing,,Ranch,7/ Lot 4 Holland,O'Hara,PA,15238,159000,0,,O'Hara,,31798,,19,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4-Holland-Dr-15238/home/74443478,West Penn MLS,1526770,N,Y,40.5079761,-79.8606144
MLS Listing,,Single Family Residential,3451 Denny St,Lawrenceville,PA,15201,389000,3,2.5,Lawrenceville,1440,435,1930,19,270,,Active,,,http://www.redfin.com/PA/Pittsburgh/3451-Denny-St-15201/home/74653044,West Penn MLS,1526762,N,Y,40.4628607,-79.9648424
MLS Listing,,Single Family Residential,4786 Yew St,Bloomfield,PA,15224,240000,2,1.0,Bloomfield,1872,2178,1910,19,128,,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/4786-Yew-St-15224/home/74661796,West Penn MLS,1526750,N,Y,40.4586424,-79.9489221
